item_mrp,item_outlet_sales,item_visibility,item_weight,source,outlet_years,item_fat_content_Low Fat,item_fat_content_Non-Edible,item_fat_content_Regular,outlet_location_type_Tier 1,outlet_location_type_Tier 2,outlet_location_type_Tier 3,outlet_size_High,outlet_size_Medium,outlet_size_Small,outlet_type_Grocery Store,outlet_type_Supermarket Type1,outlet_type_Supermarket Type2,outlet_type_Supermarket Type3,item_type_combined_Drinks,item_type_combined_Food,item_type_combined_Non-Consumable
114.4518,1593.9252,0.0,9.1,train,25,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
44.777,952.094,0.030877303,16.03,train,15,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
258.8988,5201.895399999999,0.118535581,11.939,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
176.737,4940.236,0.016726506,13.6,train,23,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
145.4786,1589.2646,0.1000135,15.1,train,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
179.6686,177.7686,0.031069203,12.826000000000002,train,37,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
161.5552,324.9104,0.0,14.65,train,24,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
65.7168,707.0796,0.162418495,10.032,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
238.6906,5704.5744,0.033076388,15.919,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
164.3842,4476.1734,0.044391149,9.991,train,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
132.5284,1713.7692,0.012282366,15.15,train,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
115.6518,1077.2643999999998,0.077193256,13.984,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
89.1514,3364.9532,0.123428594,14.109,train,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
256.1646,7472.2734,0.064052392,10.726,train,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
122.973,123.173,0.011314423,12.15,train,24,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
195.5478,2998.49688,0.188151371,20.5,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
195.082,3787.0704,0.238868509,12.967,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
53.1298,808.947,0.223440258,4.88,train,18,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
176.437,7763.228,0.065236932,12.022000000000002,train,18,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
59.2588,656.21248,0.096958614,7.5,train,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
140.3838,2528.7084,0.044871033,15.0,train,35,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
234.2642,2468.7864,0.181092301,15.720000000000002,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
154.463,2190.482,0.170795745,18.25,train,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
211.8902,3823.0236,0.127929521,8.1,train,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
115.2518,965.01052,0.100322104,14.274,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
153.3024,2428.8384,0.0,19.6,train,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
183.6634,3221.1404,0.107186944,11.571000000000002,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
172.1106,2566.659,0.076790922,9.444,train,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
57.9272,615.1992,0.038597077,11.6,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
161.421,3425.541,0.015908485,7.945,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
250.9066,1506.0396,0.093307713,7.39,train,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
58.393,622.523,0.054863459,7.565,train,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
188.2214,3014.7424,0.018568129,14.85,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
243.0196,5061.4116,0.182653772,19.2,train,25,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
152.6024,4402.2696,0.130867413,9.96,train,18,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
62.8536,796.2968,0.012865901,9.675999999999998,train,25,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
42.3112,1065.28,0.066693437,7.645,train,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
143.4154,1880.48552,0.025002878,13.448000000000002,train,23,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
133.2284,2768.3964,0.056816465,18.5,train,20,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
99.9042,3273.7386,0.079419755,13.006,train,23,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
152.2024,3643.2576,0.050786366,9.0,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
81.596,639.168,0.029893094,13.5,train,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
97.2726,978.726,0.13267058,11.85,train,25,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
80.3644,942.7728,0.049916364,14.461000000000002,train,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
229.4352,4809.7392,0.015965308,17.0,train,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
160.992,2716.464,0.025403898,6.055,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
36.5874,605.07904,0.294472634,11.144,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
102.0332,2050.664,0.128459481,14.5,train,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
95.6436,661.8052,0.123115764,6.305,train,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
146.7102,3791.0652,0.156094569,9.96,train,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
185.0898,2993.4368,0.047964395,18.6,train,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
190.0214,1100.3010799999995,0.042102658,14.381,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
142.2838,3348.7076800000004,0.190569038,10.513000000000002,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
147.2076,1921.4988,0.086266286,9.96,train,23,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
87.3882,875.79332,0.079440262,11.61,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
33.4558,713.0718,0.108470504,19.25,train,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
56.7614,925.72832,0.061521569,12.1,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
124.373,1979.82288,0.123264522,14.3,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
56.1956,704.5495599999999,0.198316649,13.776,train,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
126.2046,1867.569,0.057485328,16.25,train,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
195.7768,4138.6128,0.098938169,13.1,train,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
225.4088,5000.95696,0.099780431,14.013,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
92.4488,1201.1032,0.034783374,12.619,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
157.463,3755.112,0.009995002,14.85,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
121.9072,1470.0864,0.141789197,20.35,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
40.2822,707.0796,0.032835147,20.5,train,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
47.9034,583.2408,0.00721395,7.09,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
124.8388,2513.1286800000003,0.132275338,11.011,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
61.4194,743.0328,0.032230526,13.35,train,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
105.5938,2143.876,0.091221855,12.8,train,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
147.6102,1003.09428,0.086077865,12.507,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
253.1724,5285.1204,0.03079807,15.7,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
230.9984,9267.936,0.056960814,15.919,train,23,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
194.511,4910.275,0.173481304,15.1,train,25,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
94.8436,567.2616,0.25637539,14.109,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
156.9288,1571.288,0.150319469,7.825,train,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
220.9456,1768.3648,0.026950104,15.0,train,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
86.9224,733.4452799999999,0.0375513,9.505,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
226.3036,4098.6648,0.079844043,5.035,train,35,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
172.5106,3777.61604,0.237651344,13.220000000000002,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
143.8812,2203.6648400000004,0.022587621,11.726,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
60.9562,948.0992,0.062170334,16.7,train,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
160.6578,3690.5294,0.156269303,17.2,train,18,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
49.5376,95.8752,0.233039817,8.71,train,24,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
210.727,4844.893440000001,0.165073642,14.358,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
41.6454,83.8908,0.0194158,14.094,train,37,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
107.8622,1589.53092,0.284065879,12.358,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
80.5618,322.2472,0.020542737,17.35,train,35,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
61.3194,2043.3402,0.082440705,11.441,train,37,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
155.263,1721.093,0.105018817,16.75,train,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
177.7712,4525.842079999999,0.156424341,13.329,train,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
111.857,1696.85788,0.076851759,11.086000000000002,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
51.4008,556.6088,0.0,10.395,train,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
175.4738,7298.4996,0.033088472,12.022,train,18,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
102.8674,1528.011,0.008208342,16.75,train,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
126.7362,2480.105,0.211306673,17.119999999999997,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
138.718,1398.18,0.045818773,10.0,train,35,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
39.2164,540.6296,0.041459804,10.5,train,23,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
227.4062,5191.2426,0.049722335,16.079,train,20,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
178.1028,3393.0499599999994,0.039751236,11.983,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
157.6972,2924.32676,0.302478871,10.881,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
188.653,4364.319,0.098464979,13.425999999999998,train,24,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
81.496,869.40164,0.02914662,13.879,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
247.0092,5478.2024,0.021863506,15.309,train,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
181.7976,3259.7568,0.059393919,14.6,train,18,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
56.2614,773.6596,0.033970195,19.6,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
240.288,3879.48344,0.130069181,20.75,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
99.7384,295.6152,0.008871687,8.68,train,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
118.3808,1940.94016,0.018275994,9.349,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
186.6214,1884.214,0.024576875,9.6,train,13,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
99.3042,2148.80292,0.065799906,11.912,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
225.372,7696.648,0.278974075,14.379,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
251.8408,2955.4862000000003,0.161030847,10.599,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
147.876,1559.7030799999998,0.044607722,13.23,train,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
187.953,2656.542,0.073029341,11.5,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
102.4016,3542.056,0.009163216,13.006,train,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
166.3526,3617.9572,0.061405051,7.865,train,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
108.8938,1851.98928,0.247843179,11.773,train,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
157.663,3285.723,0.039215075,9.732,train,35,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
218.7166,435.4332,0.11566015,15.85,train,18,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
36.1874,333.83212,0.024331586,12.6,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
220.5114,5321.0736,0.055545797,17.0,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
118.8124,1767.0332,0.088053052,10.36,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
60.622,599.22,0.121632721,15.85,train,25,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
200.2084,1587.2672,0.054630834,10.1,train,25,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
261.2936,3131.9232,0.134975628,13.65,train,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
145.7786,2550.6798,0.155837612,12.794999999999998,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
256.7672,5624.6784,0.0,20.35,train,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
149.1418,294.2836,0.044063785,12.297,train,23,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
88.783,2067.309,0.052852621,10.5,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
215.685,649.155,0.026192765,9.8,train,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
79.2328,695.0952,0.311090379,15.231,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
171.179,4923.591,0.005530516,11.35,train,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
190.3214,1823.35988,0.117026714,16.7,train,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
62.9194,2105.2596,0.098663652,11.441,train,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
40.2822,667.7974,0.024832806,14.014999999999995,train,25,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
131.2968,3523.4136,0.102920886,6.11,train,24,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
251.9724,2516.724,0.074496043,9.5,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
60.8536,1347.5792,0.077389797,20.1,train,35,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
123.0414,4629.9732,0.064240743,12.081,train,20,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
184.3292,2842.69968,0.054171606,11.319,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
165.7526,657.8104,0.09415375,10.802,train,37,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
116.2492,2896.23,0.024482644,9.8,train,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
238.7248,711.0744,0.136592891,14.379,train,35,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
233.1616,6093.4016,0.069529262,11.395,train,35,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
76.867,229.701,0.2047,14.121,train,37,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
76.8354,451.4124,0.037690731,7.445,train,23,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
96.0726,1272.3438,0.026903714,19.7,train,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
144.847,143.147,0.0,11.643,train,37,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
197.711,1729.7484,0.027233781,14.419,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
177.4686,5510.8266,0.024701262,13.15,train,18,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
196.8768,7094.7648,0.100277876,12.902,train,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
103.2306,2404.2038,0.021362955,20.85,train,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
41.577,735.709,0.053362086,15.5,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
174.1422,1881.01816,0.047329385,11.43,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
120.7782,2171.3069600000003,0.074620291,10.292999999999996,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
74.238,1171.808,0.009364957,13.861,train,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
212.9902,4672.5844,0.18520944,13.65,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
180.366,2336.958,0.03050705,17.75,train,25,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
45.9428,1274.3412,0.122221269,12.85,train,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
90.0804,643.1628,0.113720344,14.109,train,37,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
132.5626,3410.2276,0.048486801,5.465,train,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
58.5588,747.16076,0.087559621,12.964,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
150.9392,1387.12772,0.076020756,12.928999999999998,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
195.2478,4262.4516,0.016201845,8.51,train,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
190.6872,4916.2672,0.012518707,19.75,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
177.7344,1605.9096,0.070843019,9.695,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
38.319,768.999,0.136124989,20.0,train,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
38.2848,484.7024,0.012090074,14.31,train,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
160.2894,3235.788,0.012272797,18.25,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
247.8118,6669.3186,0.094460314,15.309,train,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
194.4478,387.4956,0.066681333,11.3,train,25,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
171.3448,2386.2272,0.035205866,9.5,train,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
102.2674,2444.8176,0.025966531,11.8,train,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
127.3678,1780.3492,0.0,20.0,train,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
193.8452,1957.452,0.099962524,7.235,train,25,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
179.9976,4889.6352,0.0,13.5,train,35,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
115.6176,2519.3872,0.049167388,17.6,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
90.3172,1186.4556,0.13169655,12.287,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
45.5086,669.129,0.161466534,5.925,train,24,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
146.8102,3499.4448,0.045463773,9.960000000000004,train,18,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
255.5698,6088.0752,0.186445212,7.825,train,18,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
184.1292,547.2876,0.153741385,13.786,train,24,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
104.799,2373.577,0.02236923,9.6,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
239.0906,5942.265,0.032677678,7.5,train,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
55.8956,704.5495599999999,0.057637631,13.686000000000002,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
172.3422,7759.899,0.024776026,9.444,train,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
150.2392,3877.6192,0.140241213,13.35,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
113.3544,2150.66716,0.058812134,9.282999999999998,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
104.4332,2870.9296,0.095102092,7.895,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
79.9276,1380.8692,0.078929571,15.231,train,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
87.9172,3836.3396,0.141106202,15.479000000000005,train,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
167.1132,2874.9244,0.04575559,15.6,train,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
77.6012,797.7615599999999,0.031139933,12.169,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
110.657,2087.283,0.038718195,12.35,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
184.2292,2842.69968,0.092095924,11.319,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
243.5512,4945.82872,0.279783532,13.622,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
166.4842,2652.5472,0.011026594,10.5,train,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
107.8622,1589.53092,0.013224491,11.796,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
106.7964,1246.9102400000002,0.028048877,12.629,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
103.799,1066.07896,0.104058452,13.066,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
48.7718,236.359,0.024226902,19.6,train,25,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
240.7538,3364.9532,0.022921735,20.25,train,35,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
180.6002,895.501,0.14453827,11.256,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
54.0298,808.947,0.102607233,6.13,train,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
154.634,2541.49176,0.040520754,9.188,train,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
186.424,3914.904,0.066892471,6.78,train,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
119.7466,4006.7844,0.122208091,20.7,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
211.4244,7833.8028,0.030510526,20.6,train,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
110.2886,1890.2062,0.022047313,16.7,train,35,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
265.0884,8479.6288,0.24749009,10.726,train,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
249.2776,3538.59384,0.046609281,12.125,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
122.6756,2665.8632,0.014472516,5.03,train,18,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
99.9042,1337.32588,0.020494302,9.772,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
151.7682,762.341,0.086708987,8.88,train,35,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
213.2902,4247.804,0.034027909,19.75,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
125.6678,4832.3764,0.050692386,12.081,train,37,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
198.5768,6897.688,0.161350176,12.902,train,24,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
85.1908,2181.1608,0.075849167,11.65,train,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
79.7986,1120.67456,0.091011438,13.830000000000002,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
61.5536,796.2968,0.076891526,6.13,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
45.9428,773.79276,0.02328537,10.782,train,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
259.9278,6768.5228,0.115194717,21.35,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
155.2972,311.5944,0.05382735,8.115,train,24,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
51.6982,1262.3568,0.042352822,14.15,train,13,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
156.7972,2467.18848,0.033929133,10.169,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
40.2822,78.5644,0.012769753,6.32,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
177.6344,2676.516,0.027622076,16.6,train,23,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
162.2868,2620.5888,0.120497266,8.39,train,25,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
259.7962,5697.9164,0.066406853,10.726,train,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
103.0332,1230.3984,0.014301326,19.75,train,25,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
46.8402,597.2226,0.121848436,11.8,train,20,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
120.8756,3150.5656,0.019502354,21.25,train,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
153.5682,2141.6122800000003,0.047377447,15.264,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
153.2998,461.3994,0.006289291,9.43,train,37,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
186.3924,5367.6796,0.113559058,11.8,train,20,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
180.3976,3078.6592,0.119362812,16.7,train,35,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
169.5474,4211.185,0.026181893,9.444,train,25,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
221.5798,3850.3214,0.153585858,14.249,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
50.2034,972.068,0.016630303,13.45,train,18,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
86.5566,1290.3204,0.03627089,11.049,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
117.8492,810.9444,0.028837829,9.895,train,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
