item_mrp,item_outlet_sales,item_visibility,item_weight,outlet_years,item_fat_content_Low Fat,item_fat_content_Non-Edible,item_fat_content_Regular,outlet_location_type_Tier 1,outlet_location_type_Tier 2,outlet_location_type_Tier 3,outlet_size_High,outlet_size_Medium,outlet_size_Small,outlet_type_Grocery Store,outlet_type_Supermarket Type1,outlet_type_Supermarket Type2,outlet_type_Supermarket Type3,item_type_combined_Drinks,item_type_combined_Food,item_type_combined_Non-Consumable
72.9038,1034.6532,0.011448629,10.695,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
122.9072,1906.58488,0.10527024,10.175,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
59.9878,484.7024,0.046545786,10.1,35,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
81.1302,792.302,0.025899245,13.65,35,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
160.3604,6021.4952,0.157190017,7.184,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
181.466,2529.24104,0.083547515,15.310000000000002,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
65.0168,584.0397599999999,0.094741514,11.1,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
195.082,3787.0704,0.238868509,12.967,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
84.6908,755.0172,0.018632082,15.479000000000005,18,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
166.4842,2652.5472,0.011026594,10.5,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
185.4608,3462.02684,0.023454399,14.954000000000002,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
41.4138,812.276,0.035943717,14.15,25,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
133.2284,2768.3964,0.056816465,18.5,20,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
198.211,3479.4708,0.090410295,18.2,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
161.5552,324.9104,0.0,14.65,24,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
164.1552,974.7312,0.058516562,9.991,18,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
247.0092,5478.2024,0.021863506,15.309,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
194.282,1804.85064,0.076307719,6.695,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
121.7072,2817.6656,0.052166995,17.85,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
245.1802,5650.6446,0.058091482,13.8,18,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
147.4076,2808.3444,0.026046138,15.1,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
110.1544,1565.9616,0.123159656,15.7,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
90.3146,2554.0088,0.028579565,16.5,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
76.367,306.268,0.09261307,20.7,35,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
166.9184,660.4736,0.011211251,9.6,24,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
145.7786,2550.6798,0.155837612,12.794999999999998,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
173.5422,3304.63172,0.078847814,14.424,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
131.831,778.986,0.028907832,13.960000000000004,23,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
58.393,622.523,0.054863459,7.565,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
34.89,553.01348,0.06737681,13.75,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
45.5718,1039.9796,0.017536671,16.0,35,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
196.6794,3121.2704,0.065041581,10.895,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
89.4856,1256.49776,0.044749173,19.85,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
52.2008,759.012,0.032283676,10.1,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
182.7634,6179.9556,0.108059141,9.195,23,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
259.2646,9275.9256,0.065960909,5.695,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
134.2942,2742.69652,0.122992956,15.7,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
118.4124,2370.248,0.052149675,18.5,23,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
88.783,2067.309,0.052852621,10.5,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
260.4594,5494.8474,0.063993068,14.5,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
102.2674,2444.8176,0.025966531,11.8,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
87.6198,610.5386,0.044539371,15.479000000000005,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
180.0344,892.172,0.061082177,11.256,37,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
128.1678,1017.3424,0.136275173,6.405,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
194.1162,3848.324,0.014816356,20.25,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
38.319,585.904,0.162147349,12.071000000000002,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
169.9448,2897.5616,0.103422709,12.5,18,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
244.4486,6353.0636,0.036042939,6.865,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
36.5874,605.07904,0.294472634,11.144,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
109.1938,1851.98928,0.154860353,11.773,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
99.9042,3273.7386,0.079419755,13.006,23,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
181.3976,3259.7568,0.036879539,13.15,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
82.5618,1049.9666,0.008046878,13.388,20,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
258.3988,7452.9652,0.08165147,16.75,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
263.7568,7646.0472,0.228993134,10.895,23,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
157.4288,2589.5625200000004,0.050167414,7.285,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
195.011,1964.11,0.00879232,14.15,18,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
63.2826,1033.3216,0.110681931,10.223,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
169.379,5602.707,0.027617046,9.444,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
133.7942,3233.65744,0.021096732,12.397000000000002,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
104.4332,2870.9296,0.095102092,7.895,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
45.1086,764.47156,0.164018678,18.2,15,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
110.2886,2223.772,0.037699254,18.7,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
170.7106,3251.1014,0.060495243,9.444,35,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
158.8946,3225.1352,0.277459381,10.656,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
142.2496,4093.3384,0.034699737,11.643,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
66.3826,1937.478,0.010647477,6.17,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
166.3526,1710.8396799999998,0.032438645,13.353,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
257.833,5382.993,0.042736348,18.85,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
55.7956,928.1252,0.170348551,19.25,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
216.7166,3918.8988,0.048124443,13.35,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
121.3098,2530.7058,0.0,6.635,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
174.0712,3866.9664,0.060371962,12.022000000000002,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
39.8506,75.9012,0.077145553,6.635,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
43.4454,584.97188,0.040725405,11.3,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
124.8388,2513.1286800000003,0.132275338,11.011,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
115.2834,1267.0174,0.058369013,7.235,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
98.17,998.7,0.105498192,13.006,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
211.956,213.056,0.017116983,13.663,37,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
74.0354,75.2354,0.13121032,12.761,37,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
160.0604,1267.6832,0.031273559,10.395,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
198.5426,790.9704,0.127660257,12.902,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
95.5094,856.8846,0.119721451,8.695,18,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
172.5106,3777.61604,0.237651344,13.220000000000002,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
154.4998,1691.7978,0.061934991,14.5,35,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
172.3106,4277.765,0.09557165,9.444,18,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
198.1426,988.713,0.007309544,11.3,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
87.9856,3251.7672,0.02747716,15.479000000000005,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
61.4194,743.0328,0.032230526,13.35,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
145.2444,1451.444,0.162980276,7.85,25,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
176.437,7763.228,0.065236932,12.022000000000002,18,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
117.815,2330.3,0.029380407,12.04,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
118.3808,1940.94016,0.018275994,9.349,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
99.8726,1337.32588,0.063850971,9.772,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
122.4388,5448.9072,0.042086652,12.081,37,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
230.7352,6103.5217600000005,0.160665697,14.0,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
97.5752,1239.85276,0.121940099,13.225,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
112.9544,2024.16516,0.031069993,11.759,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
98.0068,874.8612,0.03777249,7.075,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
112.5228,1989.4104,0.017038777,14.35,25,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
99.9042,1337.32588,0.020494302,9.772,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
157.6972,2924.32676,0.302478871,10.881,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
233.1616,6093.4016,0.069529262,11.395,35,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
78.2302,554.6114,0.026428924,14.3,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
115.5834,1267.0174,0.093861144,7.07,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
129.2626,3147.9024,0.01619866,18.85,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
174.1422,1881.01816,0.047329385,11.43,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
190.0214,1100.3010799999995,0.042102658,14.381,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
37.9532,862.8768,0.026643448,13.65,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
150.8392,2982.784,0.010755465,8.21,35,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
195.3794,3511.4292,0.071958197,8.575,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
198.9426,3559.3668,0.068219025,16.35,20,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
33.0558,984.7182,0.0514111,16.630000000000003,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
207.898,5366.348,0.00878535,15.7,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
152.3998,153.7998,0.247321039,9.96,37,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
184.2608,367.5216,0.160936178,15.006,37,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
185.424,745.696,0.112985849,17.75,24,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
196.8452,978.726,0.089004389,18.25,20,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
102.4016,3542.056,0.009163216,13.006,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
180.866,3235.788,0.077899109,13.076000000000002,18,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
178.237,5469.547,0.155350299,9.648,18,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
49.1692,886.8456,0.072541731,12.35,20,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
50.3692,1034.6532,0.151419185,14.6,15,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
182.2318,3428.2042,0.083736551,20.75,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
150.1708,1504.708,0.027779254,15.15,25,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
107.6938,214.3876,0.057556998,12.345,37,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
102.1332,615.1992,0.026409147,15.5,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
219.3482,5038.1086,0.036319195,20.25,18,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
145.4786,1589.2646,0.1000135,15.1,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
225.372,7696.648,0.278974075,14.379,20,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
110.9912,436.7648,0.058827583,13.028,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
145.3102,729.051,0.159587755,13.5,35,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
99.47,1316.55292,0.031623019,11.912,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
55.593,282.965,0.077169841,13.65,35,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
175.2054,3502.108,0.082921642,12.6,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
222.9114,5764.4964,0.03033748,9.695,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
94.941,1737.738,0.087668236,16.25,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
165.021,4078.025,0.026001976,13.85,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
139.9838,1966.7732,0.172042892,9.395,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
126.4704,2524.18096,0.063081713,13.51,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
84.1592,1320.9472,0.109459733,15.479,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
146.8102,3499.4448,0.045463773,9.960000000000004,18,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
56.2614,773.6596,0.033970195,19.6,20,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
253.1698,1522.0188,0.030815427,12.15,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
81.0618,1450.1124,0.008589133,18.0,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
107.8622,1589.53092,0.013224491,11.796,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
122.0098,2869.86432,0.071660976,14.246,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
42.3112,1065.28,0.066693437,7.645,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
231.7958,5375.0034,0.014753811,16.179,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
37.0874,952.7598,0.05510153,13.5,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
157.263,2503.408,0.064030636,7.56,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
117.8466,942.7728,0.103195401,16.6,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
92.4488,1201.1032,0.034783374,12.619,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
50.9666,717.7324,0.026916794,13.75,37,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
231.601,5318.80988,0.061999648,15.41,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
50.2034,972.068,0.016630303,13.45,18,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
79.2328,695.0952,0.311090379,15.231,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
161.8868,3275.736,0.041764487,5.26,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
90.883,89.883,0.0,20.5,24,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
117.5492,1969.4364,0.076855628,7.235,18,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
257.8304,1808.3128,0.02734361,9.6,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
208.9954,833.5816,0.046124444,10.894,23,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
105.628,1810.976,0.013420879,16.35,13,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
93.712,466.06,0.026561057,16.85,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
154.634,2541.49176,0.040520754,9.188,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
128.4678,763.0068,0.167725251,14.6,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
54.3982,987.91404,0.092771309,10.302,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
50.3034,763.9389199999999,0.017295906,12.55,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
159.6604,3327.6684,0.0,6.965,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
262.9594,5331.99272,0.120624771,14.326,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
113.1544,3355.632,0.08071118,11.059,13,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
130.3994,2093.0088800000003,0.250560049,9.656,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
111.857,549.285,0.047152554,8.38,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
181.666,3683.73824,0.032632065,15.1,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
247.0144,5079.65452,0.040599963,11.897,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
87.7882,836.3779599999998,0.165101585,11.61,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
78.296,2157.192,0.066315023,10.5,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
60.222,1677.816,0.029943463,13.45,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
119.244,2157.192,0.187841082,12.5,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
178.2028,2479.4392,0.210375806,15.5,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
142.2838,3496.38212,0.245483691,11.913,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
36.3216,605.07904,0.073077197,11.144,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
123.2414,487.3656,0.009714595,12.081,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
197.511,2356.932,0.012455787,10.195,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
164.5184,2807.0128,0.011953902,9.991,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
172.2448,2897.5616,0.058827383,14.5,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
210.6612,4844.893440000001,0.071720362,14.358,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
197.0794,2193.811,0.133347119,14.268,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
96.9094,1596.4552399999998,0.091310237,14.048999999999998,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
75.2328,1544.656,0.099747488,12.657,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
140.5154,283.6308,0.032754431,8.6,13,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
57.893,622.523,0.089083914,19.7,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
146.6734,445.4202,0.025272781,20.75,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
169.5474,4211.185,0.026181893,9.444,25,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
188.4898,187.0898,0.04855968,6.61,24,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
166.4526,2758.4094,0.037734782,13.373,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
156.9288,1571.288,0.150319469,7.825,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
87.4856,1054.6272,0.099252438,16.0,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
184.9608,2966.53848,0.176175402,10.793,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
186.5924,555.2772,0.1263349,13.425999999999998,18,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
263.591,788.973,0.0,17.25,20,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
101.0016,2125.2336,0.031867464,13.006,37,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
47.2402,780.1844400000001,0.235859408,14.818,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
172.1106,2566.659,0.076790922,9.444,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
145.8128,2550.6798,0.065806717,12.795000000000002,15,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
246.1802,2702.4822,0.044843161,9.3,13,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
120.2124,474.0496,0.163350221,12.04,37,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
169.6132,169.1132,0.100262068,20.0,24,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
153.4998,1898.99476,0.024961677,17.85,13,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
101.0042,1289.6546,0.027310252,10.3,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
42.8796,949.4308,0.105646853,15.1,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
102.4016,202.4032,0.214139786,15.207,37,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
264.491,6574.775,0.125528734,13.5,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
112.0228,1657.842,0.076995176,8.84,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
186.7556,2816.334,0.007450258,12.6,35,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
41.548,519.324,0.037971697,15.2,20,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
226.3036,4098.6648,0.079844043,5.035,35,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
257.3304,3874.956,0.067350054,15.1,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
153.2998,461.3994,0.006289291,9.43,37,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
189.4872,189.0872,0.164966345,11.508,37,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
178.1028,3393.0499599999994,0.039751236,11.983,13,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
119.6124,2488.7604,0.033160417,12.04,23,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
120.7782,2171.3069600000003,0.074620291,10.292999999999996,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
87.9172,3836.3396,0.141106202,15.479000000000005,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
107.4622,2132.15792,0.099681705,12.629,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
45.4086,734.11108,0.057527544,10.452,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
190.153,3036.048,0.040197932,8.6,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
119.8466,2452.00824,0.069236421,12.62,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
97.0094,1808.9786,0.077367431,13.006,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
93.1146,638.5022,0.077630199,14.109,13,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
41.748,414.1276,0.209600084,11.398,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
36.9874,705.748,0.045266806,9.8,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
104.499,1238.388,0.058121214,8.485,18,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
144.476,146.476,0.048932713,11.643,37,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
86.0224,3579.3408,0.053027398,8.975,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
58.3588,343.5528,0.021343732,13.65,20,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
171.9448,3749.7856,0.142410775,7.6,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
188.324,1491.392,0.065729039,6.035,35,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
208.5638,5383.6588,0.0,17.1,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
180.5976,7968.2944,0.033946163,13.306,35,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
158.463,3086.78196,0.088344041,11.411,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
88.6856,1757.712,0.038029746,13.15,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
48.2034,874.8612,0.072410764,14.7,23,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
255.8356,2543.356,0.026015519,10.726,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
253.704,5060.08,0.065026434,12.15,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
46.6086,920.00244,0.152813518,14.685000000000002,13,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
255.6672,4346.3424,0.020994339,10.895,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
89.383,539.298,0.063207198,17.35,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
127.3678,1780.3492,0.0,20.0,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
86.4198,87.2198,0.220225608,13.909,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
180.366,2336.958,0.03050705,17.75,25,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
160.692,1597.92,0.082316506,17.6,18,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
